"type","ta","pf","genus","species","v3","v4","v5","v7","v8","code","ref","q10","cte","thr","decay","ctmax","max.pf","ta.opt","breadth.50","breadth.80","r.square","n.samples","K.param","AIC","type2","u_yopt","u_Topt","u_Delta","u_Tc"
"run",37.5,2.34,"Podarcis","tiliguerta",NA,NA,NA,NA,NA,"pt2","VanDammeEA1989",1.459212939,0.586799922,36.27176374,0.022090092,43,2.348221028,37.1,23.04,9.1,0.976226376,8,5,-16.48556193,"#run",2.23589711830442,34.8618280343787,8.19680877017707,43.0586368045558
"run",43,0,"Podarcis","tiliguerta",NA,NA,NA,NA,NA,"pt2","VanDammeEA1989",1.459212939,0.586799922,36.27176374,0.022090092,43,2.348221028,37.1,23.04,9.1,0.976226376,8,5,-16.48556193,"#run",2.23589711830442,34.8618280343787,8.19680877017707,43.0586368045558
"pop",18.3,0,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",29,0.082571429,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",32.3,0.098,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",34,0.108857143,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",38.2,0.042,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",38.6,0,"Rhizopertha","dominica",NA,NA,NA,NA,NA,"rd","Birch_1953",7.238272054,0.000290793,20.98651252,0.003181744,38.7148235,0.112642044,34.4,10.4,5.79,0.965161224,6,5,-3.639284816,"fit",0.113514869918201,34.483539065581,4.21816790631498,38.701706971896
"pop",18,0.08,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",21,0.148,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",24,0.162,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",27,0.285,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",30,0.204,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",32,0.17,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc1","BruceEA2009",3.082014613,0.012526069,24.5357015,0.01176877,33.75365402,0.252450234,28.5,11.93,6.45,0.82234471,6,5,-1.626419981,"fit",0.24926064894055,28.6448364846105,4.97557133966142,33.6204078242719
"pop",18,0.096,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"pop",21,0.144,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"pop",24,0.199,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"pop",27,0.28,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"pop",30,0.3,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"pop",32,0.288,"Sesamia","calamistis",NA,NA,NA,NA,NA,"sc2","BruceEA2009",3.313887114,0.011451064,23.89474754,0.007021681,35.82856628,0.307726183,30.1,12.76,7.23,0.995240917,6,5,-21.22971559,"fit",0.30886881121551,30.2102484445619,5.14871699733302,35.3589654418949
"run",9.6,0.294,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",15.1,1.05,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",20.6,1.986,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",25.6,2.636,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",29.7,3.041,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",34.7,3.069,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",35.2,3.236,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",39.4,3.184,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"run",25.1,2.399,"Sceloporus","occidentalis",NA,NA,NA,NA,NA,"scelocc","Marsh&Bennett1986",2.236611464,0.34673024,15.37485469,0.001095752,45.58437464,3.359668514,35.6,23.35,13.12,0.952872988,9,5,-12.5819966,"#run",3.37921160068722,35.7280776073706,9.35153397655962,45.0796115839302
"pho",3.72,1.352,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",8.908,2.192,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",12.867,2.885,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",16.519,3.951,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",20.41,4.5,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",24.471,4.555,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",28.498,4.538,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"pho",33.959,4.225,"Scrophularis","desertorum","NetCO2assimilation","nanomole/cm^2sec",NA,NA,NA,"scrphoto","Sage&Sharkey1987_Fig1",1.861658743,1.337319147,9.679631435,0.001068178,40.27658443,4.888501035,28.2,27.69,15.72,0.949509241,8,5,-12.78030757,"biochem",4.92598990648859,28.448787540579,11.18202166185,39.630809202429
"run",2.5,0,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",9.7,0.17,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",15.3,0.34,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",20.4,0.53,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",25.5,0.7,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",30.5,0.86,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",34.9,1.04,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",37.3,0.34,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"run",39.3,0,"Sphenomorphus","kosciuskoi",NA,NA,NA,NA,NA,"sk","Huey&Bennett1987",2.333706387,0.082004238,25.94677715,0.005728548,39.15905568,0.97577254,31.9,16.33,8.98,0.917179409,9,5,-6.484862697,"#run",0.951228323359361,32.0150096919045,7.13990288952416,39.1549125814287
"pop",12,0.077,"Sitobion","miscanthi",NA,NA,NA,NA,NA,"sm","Turak_et_al_1998",4.890364275,0.012227698,14.04369722,0.004677831,28.66471866,0.296635701,23.7,11.66,6.57,0.998956302,5,5,-21.97252763,"fit",0.296393941762532,23.8490919401986,4.76997091428675,28.6190628544853
"pop",15,0.134,"Sitobion","miscanthi",NA,NA,NA,NA,NA,"sm","Turak_et_al_1998",4.890364275,0.012227698,14.04369722,0.004677831,28.66471866,0.296635701,23.7,11.66,6.57,0.998956302,5,5,-21.97252763,"fit",0.296393941762532,23.8490919401986,4.76997091428675,28.6190628544853
"pop",20,0.246,"Sitobion","miscanthi",NA,NA,NA,NA,NA,"sm","Turak_et_al_1998",4.890364275,0.012227698,14.04369722,0.004677831,28.66471866,0.296635701,23.7,11.66,6.57,0.998956302,5,5,-21.97252763,"fit",0.296393941762532,23.8490919401986,4.76997091428675,28.6190628544853
"pop",25,0.282,"Sitobion","miscanthi",NA,NA,NA,NA,NA,"sm","Turak_et_al_1998",4.890364275,0.012227698,14.04369722,0.004677831,28.66471866,0.296635701,23.7,11.66,6.57,0.998956302,5,5,-21.97252763,"fit",0.296393941762532,23.8490919401986,4.76997091428675,28.6190628544853
"pop",28,0.093,"Sitobion","miscanthi",NA,NA,NA,NA,NA,"sm","Turak_et_al_1998",4.890364275,0.012227698,14.04369722,0.004677831,28.66471866,0.296635701,23.7,11.66,6.57,0.998956302,5,5,-21.97252763,"fit",0.296393941762532,23.8490919401986,4.76997091428675,28.6190628544853
"pop",18,0.077,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",21,0.165,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",24,0.173,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",27,0.252,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",30,0.206,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",32,0.146,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn1","BruceEA2009",2.901921391,0.014630125,24.05555822,0.010810018,33.6736031,0.24037366,28.1,12.54,6.76,0.881801401,6,5,-4.279626589,"fit",0.23821144194569,28.3113475573726,5.19285383526402,33.5042013926366
"pop",18,0.096,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",21,0.178,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",24,0.218,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",27,0.283,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",30,0.272,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",32,0.262,"Sesamia","nonagrioides",NA,NA,NA,NA,NA,"sn2","BruceEA2009",3.469453389,0.012118261,19.37139356,0.003805646,35.58149794,0.289916153,29.4,14.15,8.01,0.962479868,6,5,-10.09996262,"fit",0.291624977815806,29.5256688459872,5.69820868494927,35.2238775309365
"pop",14,0,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",16,0.006,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",20,0.05,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",24,0.098,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",28,0.114,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",30,0.172,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",32,0.119,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pop",34,0,"Stethorus","punctillum",NA,NA,NA,NA,NA,"Sp","RoyEA2003",8.625336046,0.00057487,16.92444062,0.003432304,33.99340323,0.152417452,30,9.64,5.36,0.948038682,8,5,-7.316687421,"fit",0.152357855959755,30.0613702130422,3.92821963024513,33.9895898432873
"pho",9.9,0.376,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",11.6,0.591,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",15,1.002,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",16,1.202,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",17,1.331,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",20,1.52,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",20,1.62,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",20,1.884,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",20.4,1.693,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",20.7,1.732,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",23.9,2.101,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",25,2.155,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",24.9,2.204,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",25.2,2.265,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",25,2.331,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
"pho",29.9,2.433,"Ipomoea","batatas","CO2assimilation","nanomole/cm^2sec",NA,NA,NA,"spotphoto","Sage&Kubien2007",2.101688048,0.372401687,15.69570337,0.001278951,43.65801273,2.666496245,33.3,23.98,13.56,0.944314185,26,5,-66.32452629,"biochem",2.6794055309577,33.5209505092467,9.75933428492122,43.2802847941679
